order_id,product_id,user_id,quantity,price,timestamp
14503,454,7212,1,551.48,2023-05-11
14504,324,9328,1,686.83,2023-04-01
14505,780,3064,10,75.66,2023-02-27
14506,717,8960,4,979.37,2023-11-23
14507,533,7175,4,303.17,2023-08-16
14508,163,3219,9,83.41,2023-12-16
14509,205,1468,9,941.52,2023-05-20
14510,525,9255,5,753.71,2023-05-16
14511,539,3805,8,554.13,2023-07-04
14512,826,8756,1,471.08,2023-10-20
14513,702,9012,8,388.67,2023-10-16
14514,159,8738,5,823.19,2023-11-15
14515,11,7872,8,919.4,2023-12-24
14516,175,7678,4,996.5,2023-03-10
14517,690,5970,6,967.74,2023-07-11
14518,767,5498,9,330.44,2023-03-10
14519,620,9626,9,28.12,2023-01-23
14520,553,977,8,630.68,2023-06-19
14521,173,2544,9,12.67,2023-04-03
14522,608,9658,7,553.91,2023-09-21
14523,756,1882,7,352.18,2023-05-21
14524,853,2164,7,161.46,2023-01-02
14525,604,1634,10,31.19,2023-12-09
14526,886,5203,6,584.7,2023-10-09
14527,212,2397,8,849.22,2023-04-02
14528,397,6120,6,819.93,2023-04-17
14529,944,8601,9,456.29,2023-01-04
14530,695,2503,4,836.8,2023-12-04
14531,959,608,8,869.65,2023-07-05
14532,605,4257,3,167.77,2023-04-27
14533,995,2712,9,746.51,2023-04-10
14534,123,6829,9,888.34,2023-01-11
14535,133,4351,4,968.09,2023-01-02
14536,507,1145,6,177.44,2023-02-23
14537,212,5236,5,942.04,2023-08-27
14538,243,4562,3,233.79,2023-01-11
14539,743,3907,8,740.42,2023-07-16
14540,195,5504,1,299.16,2023-03-03
14541,502,4913,9,475.66,2023-01-03
14542,6,152,3,70.98,2023-06-20
14543,448,5046,4,214.31,2023-07-20
14544,147,505,10,876.86,2023-03-27
14545,134,1718,3,619.79,2023-06-24
14546,355,2039,3,870.8,2023-12-25
14547,508,6317,3,520.69,2023-01-27
14548,711,567,8,121.78,2023-05-09
14549,670,609,1,171.28,2023-09-22
14550,148,2509,7,887.9,2023-03-09
14551,782,8697,4,916.75,2023-09-15
14552,451,4418,9,805.4,2023-01-16
14553,936,7599,10,378.14,2023-06-20
14554,45,6027,10,641.86,2023-01-02
14555,656,9753,2,987.6,2023-02-12
14556,345,7861,2,943.21,2023-02-08
14557,818,5137,3,57.22,2023-04-13
14558,473,2925,5,936.66,2023-10-21
14559,90,361,10,168.87,2023-03-24
14560,333,8595,3,480.03,2023-04-23
14561,202,2918,1,250.5,2023-03-15
14562,278,6727,6,541.97,2023-09-20
14563,774,9572,1,615.36,2023-02-14
14564,76,1817,8,503.94,2023-02-18
14565,192,4491,2,868.22,2023-11-01
14566,396,1164,9,252.75,2023-10-16
14567,283,5346,10,749.43,2023-12-09
14568,336,2446,1,839.88,2023-02-24
14569,287,4394,4,896.33,2023-12-21
14570,407,6071,8,496.04,2023-09-04
14571,847,6698,2,441.71,2023-11-21
14572,594,6301,8,92.65,2023-11-13
14573,505,4554,6,690.01,2023-07-23
14574,266,6383,10,405.18,2023-04-05
14575,852,1270,3,389.63,2023-10-25
14576,59,2315,9,561.0,2023-03-25
14577,946,3189,8,601.54,2023-05-24
14578,556,3497,3,173.69,2023-10-27
14579,397,6774,10,84.04,2023-08-12
14580,759,4836,5,638.6,2023-09-05
14581,109,8213,1,941.82,2023-10-07
14582,82,5043,8,636.96,2023-12-04
14583,785,3404,5,482.36,2023-08-18
14584,816,6328,5,987.01,2023-06-19
14585,261,3781,5,259.27,2023-04-20
14586,227,3052,5,574.9,2023-07-03
14587,106,4973,5,397.84,2023-08-01
14588,141,9854,8,834.68,2023-08-25
14589,554,565,7,658.43,2023-01-14
14590,407,4291,4,111.18,2023-11-28
14591,586,9831,2,874.03,2023-08-02
14592,469,6567,7,885.48,2023-08-08
14593,982,5353,4,811.84,2023-10-17
14594,963,8368,3,78.37,2023-01-07
14595,322,8194,3,347.56,2023-03-08
14596,127,5844,7,613.16,2023-05-19
14597,611,5289,1,591.6,2023-09-28
14598,359,3277,10,410.32,2023-01-03
14599,439,6216,8,493.21,2023-05-04
14600,210,5422,2,367.21,2023-02-14
14601,605,9022,7,397.38,2023-08-18
14602,88,5940,9,621.58,2023-09-01
14603,556,2586,7,756.11,2023-01-25
14604,385,5589,3,902.4,2023-04-24
14605,432,8858,1,459.83,2023-05-14
14606,870,7477,6,679.79,2023-12-28
14607,880,2431,4,232.93,2023-07-17
14608,391,4520,3,766.64,2023-12-26
14609,733,5647,10,185.44,2023-09-08
14610,435,6602,4,757.59,2023-06-13
14611,19,2549,9,701.23,2023-08-10
14612,400,7702,3,702.35,2023-11-19
14613,831,9524,7,911.9,2023-03-09
14614,169,9166,7,962.08,2023-11-07
14615,1000,3863,10,352.51,2023-11-03
14616,192,406,10,942.26,2023-08-11
14617,665,7226,5,199.06,2023-04-21
14618,635,1129,1,51.21,2023-08-13
14619,512,8822,7,535.02,2023-02-04
14620,53,3461,7,326.9,2023-01-12
14621,821,9537,1,709.06,2023-09-07
14622,10,8392,9,51.23,2023-04-01
14623,165,6654,10,597.74,2023-03-14
14624,868,2981,10,290.98,2023-02-22
14625,95,2957,5,322.45,2023-01-19
14626,7,6833,4,282.27,2023-04-08
14627,911,7558,9,803.08,2023-02-18
14628,319,8561,3,497.3,2023-12-17
14629,955,7108,7,982.69,2023-09-15
14630,883,6822,3,126.11,2023-05-13
14631,148,7764,4,377.55,2023-08-17
14632,237,3377,5,318.62,2023-03-10
14633,270,2579,1,705.29,2023-02-01
14634,885,6973,1,178.51,2023-07-12
14635,104,3134,7,846.4,2023-02-13
14636,301,1413,9,194.18,2023-05-19
14637,471,8733,2,435.83,2023-11-03
14638,906,8450,5,696.33,2023-03-17
14639,759,9064,8,638.82,2023-12-10
14640,84,9819,4,66.28,2023-06-08
14641,814,6245,5,836.4,2023-04-26
14642,708,5755,7,676.02,2023-02-10
14643,935,3328,1,49.98,2023-04-03
14644,449,1212,9,136.28,2023-08-05
14645,872,9164,3,618.32,2023-12-09
14646,597,1499,3,794.48,2023-09-02
14647,92,3466,5,741.35,2023-11-06
14648,565,446,6,776.41,2023-05-23
14649,425,9436,3,30.89,2023-03-06
14650,247,947,9,133.38,2023-12-26
14651,780,9609,8,532.43,2023-01-21
14652,567,4951,5,887.89,2023-11-23
14653,992,5920,1,99.35,2023-12-21
14654,288,8187,4,141.04,2023-03-11
14655,366,1607,1,52.67,2023-11-23
14656,669,6934,1,413.91,2023-11-07
14657,479,6474,6,151.0,2023-12-23
14658,178,7197,4,749.53,2023-12-27
14659,973,8305,1,73.69,2023-06-10
14660,833,3863,3,166.19,2023-11-01
14661,886,7259,4,551.41,2023-05-09
14662,117,5484,8,679.29,2023-05-06
14663,378,162,9,905.96,2023-07-07
14664,31,1713,8,983.2,2023-09-03
14665,62,7569,5,977.62,2023-06-15
14666,669,3590,10,437.02,2023-05-06
14667,382,3290,8,444.62,2023-05-13
14668,981,597,3,647.44,2023-11-07
14669,133,195,7,659.34,2023-06-25
14670,842,5663,10,180.57,2023-11-24
14671,964,7513,7,332.93,2023-12-20
14672,444,3914,5,201.22,2023-03-13
14673,546,4648,10,45.28,2023-12-19
14674,498,7720,2,887.35,2023-06-05
14675,252,156,6,104.6,2023-01-09
14676,844,5687,1,538.19,2023-08-27
14677,596,3300,6,237.75,2023-01-05
14678,403,1127,6,922.09,2023-07-01
14679,575,8021,2,580.63,2023-06-16
14680,91,1974,3,943.05,2023-05-18
14681,520,280,5,65.99,2023-11-01
14682,800,4381,7,760.41,2023-04-04
14683,679,4155,8,305.53,2023-04-10
14684,395,4990,5,885.98,2023-05-23
14685,283,166,7,440.04,2023-10-25
14686,287,8342,2,742.43,2023-04-26
14687,57,7823,7,713.53,2023-02-03
14688,150,5474,9,766.14,2023-04-18
14689,895,295,6,442.14,2023-11-09
14690,608,9558,8,529.75,2023-07-09
14691,232,7817,5,502.11,2023-06-24
14692,294,9801,9,645.06,2023-05-09
14693,45,1376,3,865.88,2023-03-28
14694,719,1670,7,146.75,2023-04-14
14695,373,7468,6,87.39,2023-04-27
14696,732,3636,4,811.01,2023-03-11
14697,866,5926,7,981.59,2023-09-26
14698,945,5511,2,37.14,2023-12-19
14699,739,1938,1,640.02,2023-08-04
14700,887,5744,2,682.55,2023-08-24
14701,440,1805,6,858.77,2023-08-25
14702,467,8330,6,744.8,2023-10-13
14703,99,7700,6,158.35,2023-08-21
14704,996,9043,7,434.19,2023-06-04
14705,436,638,8,394.56,2023-05-25
14706,911,1127,3,109.32,2023-03-01
14707,584,7105,1,749.34,2023-09-07
14708,835,8835,10,44.73,2023-12-12
14709,234,624,2,235.62,2023-01-25
14710,186,7032,9,184.84,2023-06-26
14711,561,7767,3,263.64,2023-03-10
14712,999,7955,1,903.32,2023-11-24
14713,361,6012,10,318.6,2023-03-07
14714,964,6821,3,842.62,2023-12-20
14715,297,8821,1,471.9,2023-12-15
14716,540,2959,10,595.21,2023-11-13
14717,357,6429,8,677.45,2023-04-13
14718,600,9064,9,606.43,2023-05-28
14719,917,9592,9,927.83,2023-08-14
14720,728,9305,7,66.82,2023-02-05
14721,359,3957,7,754.88,2023-04-03
14722,27,6363,6,172.49,2023-05-06
14723,846,3440,2,506.97,2023-12-07
14724,517,1839,9,232.58,2023-04-13
14725,858,1860,6,349.95,2023-09-15
14726,244,5989,9,662.81,2023-03-19
14727,547,8013,8,647.11,2023-04-14
14728,702,9712,5,973.23,2023-01-18
14729,538,8974,6,974.59,2023-08-07
14730,186,8507,3,874.77,2023-01-19
14731,375,8511,8,12.39,2023-09-19
14732,1000,5039,7,990.11,2023-11-14
14733,711,8821,5,967.16,2023-04-21
14734,220,2725,1,175.57,2023-12-16
14735,781,270,7,184.14,2023-07-14
14736,609,7652,3,134.2,2023-03-23
14737,570,5835,6,498.02,2023-05-01
14738,5,4797,6,229.87,2023-07-10
14739,705,8886,3,581.62,2023-03-08
14740,27,8655,2,299.92,2023-11-23
14741,15,17,9,423.57,2023-02-28
14742,730,1720,5,504.51,2023-02-08
14743,752,1804,7,705.09,2023-05-24
14744,422,5569,9,657.33,2023-09-07
14745,459,6090,5,14.62,2023-12-10
14746,257,1022,7,356.83,2023-02-20
14747,371,5710,6,170.66,2023-02-02
14748,131,5749,3,810.27,2023-11-04
14749,873,238,4,207.57,2023-02-04
14750,241,1034,1,356.54,2023-08-10
14751,552,2445,2,745.28,2023-11-15
14752,832,7817,3,927.97,2023-11-02
14753,284,8221,8,714.92,2023-12-23
14754,228,1361,2,770.61,2023-09-27
14755,797,278,2,931.81,2023-10-04
14756,444,3182,8,568.56,2023-08-03
14757,590,7580,10,543.14,2023-07-04
14758,686,9872,7,208.84,2023-02-10
14759,579,6593,1,757.35,2023-08-11
14760,701,2263,7,949.17,2023-08-26
14761,102,2051,6,760.12,2023-09-28
14762,713,1550,4,615.1,2023-01-08
14763,628,697,2,86.48,2023-10-15
14764,542,8320,6,709.94,2023-08-11
14765,896,4426,8,693.24,2023-11-10
14766,527,5719,2,322.55,2023-11-02
14767,412,9975,5,654.27,2023-04-15
14768,636,9428,5,436.53,2023-06-19
14769,170,3699,4,459.36,2023-06-05
14770,192,2054,2,468.83,2023-02-08
14771,211,871,10,388.08,2023-09-23
14772,22,9569,8,560.31,2023-01-26
14773,599,7391,7,374.42,2023-05-15
14774,365,3492,8,421.1,2023-05-06
14775,207,1048,1,814.54,2023-04-13
14776,946,1353,8,720.96,2023-12-03
14777,242,3764,1,685.79,2023-01-01
14778,610,1225,5,396.33,2023-12-15
14779,340,3725,9,867.92,2023-02-18
14780,176,8127,2,25.7,2023-04-18
14781,298,8479,2,832.53,2023-11-22
14782,83,4901,10,993.36,2023-05-20
14783,418,8392,3,779.41,2023-02-24
14784,729,6551,1,790.21,2023-05-08
14785,152,5165,8,552.8,2023-01-07
14786,352,7640,7,302.89,2023-07-17
14787,381,7403,6,260.26,2023-01-24
14788,661,2408,5,911.05,2023-10-07
14789,574,1666,1,707.43,2023-12-26
14790,689,9044,5,936.98,2023-10-05
14791,515,7376,9,605.09,2023-05-03
14792,709,1619,10,692.83,2023-02-09
14793,347,1955,7,158.97,2023-09-15
14794,22,7079,9,515.5,2023-05-23
14795,900,1198,4,695.76,2023-04-21
14796,335,6317,3,507.44,2023-01-05
14797,57,8639,5,785.79,2023-07-26
14798,928,4893,9,139.2,2023-06-21
14799,520,4946,6,152.84,2023-10-21
14800,191,2559,10,455.75,2023-06-28
14801,803,2287,6,470.45,2023-11-05
14802,196,8485,4,874.27,2023-11-01
14803,830,5569,6,305.04,2023-09-12
14804,715,4011,10,508.65,2023-02-13
14805,215,6057,3,20.63,2023-08-28
14806,261,2262,8,473.57,2023-06-08
14807,126,5404,10,36.37,2023-12-18
14808,824,7824,3,934.15,2023-06-15
14809,702,8126,4,980.34,2023-11-25
14810,276,9105,2,199.25,2023-07-18
14811,307,3963,8,905.76,2023-04-07
14812,1000,1657,2,452.96,2023-04-20
14813,415,9162,6,218.88,2023-10-02
14814,45,817,7,801.36,2023-08-13
14815,55,559,10,480.85,2023-07-06
14816,540,313,1,465.79,2023-07-23
14817,937,9791,3,560.54,2023-10-20
14818,976,3275,4,482.26,2023-02-05
14819,76,7583,2,170.16,2023-08-12
14820,152,5484,6,919.83,2023-02-15
14821,23,4672,5,939.41,2023-06-14
14822,480,9317,7,580.2,2023-09-01
14823,641,6185,7,881.36,2023-01-27
14824,682,2783,7,690.07,2023-01-11
14825,465,6189,1,287.12,2023-08-25
14826,922,5752,1,326.08,2023-12-08
14827,245,8278,10,503.99,2023-11-14
14828,838,736,3,314.97,2023-10-11
14829,763,1303,3,332.58,2023-11-08
14830,350,1662,5,465.72,2023-04-19
14831,319,5245,4,864.59,2023-06-09
14832,422,9754,3,124.46,2023-02-02
14833,312,4828,7,737.49,2023-03-11
14834,713,6672,8,835.06,2023-05-21
14835,691,4214,9,564.28,2023-12-27
14836,548,8938,2,710.86,2023-04-05
14837,827,950,2,796.31,2023-07-09
14838,629,8629,3,859.23,2023-02-13
14839,825,8738,8,397.19,2023-07-10
14840,727,4635,10,853.98,2023-05-16
14841,811,3304,2,15.0,2023-03-02
14842,111,7670,10,497.29,2023-04-10
14843,969,2825,1,286.84,2023-11-10
14844,758,8144,8,807.72,2023-03-15
14845,980,1013,5,514.16,2023-05-04
14846,195,132,5,13.12,2023-06-03
14847,24,603,7,905.92,2023-08-04
14848,526,896,6,488.22,2023-07-04
14849,637,2882,8,922.88,2023-03-01
14850,797,5188,7,348.78,2023-01-13
14851,396,9199,5,630.45,2023-01-23
14852,680,4186,4,355.94,2023-06-27
14853,414,887,6,367.23,2023-04-03
14854,806,2533,7,835.68,2023-12-02
14855,335,1706,10,681.66,2023-03-27
14856,646,4559,3,139.93,2023-08-17
14857,768,4261,10,33.71,2023-07-13
14858,557,9220,7,746.55,2023-10-07
14859,980,9506,7,655.98,2023-09-05
14860,366,4177,8,563.42,2023-08-26
14861,812,5280,7,27.18,2023-08-18
14862,329,584,1,456.08,2023-12-06
14863,431,1095,2,987.35,2023-01-21
14864,321,155,2,586.39,2023-10-04
14865,910,4761,9,594.35,2023-11-20
14866,378,1022,7,892.65,2023-12-02
14867,184,1468,9,891.93,2023-11-20
14868,260,2754,3,415.32,2023-10-23
14869,813,9861,6,261.49,2023-02-01
14870,917,5815,6,191.66,2023-12-27
14871,196,1685,9,682.55,2023-08-09
14872,319,596,8,332.22,2023-12-15
14873,639,2967,8,202.81,2023-06-22
14874,599,4533,5,443.11,2023-09-13
14875,184,9109,9,554.93,2023-06-08
14876,301,8688,3,436.64,2023-09-19
14877,844,954,8,268.12,2023-07-21
14878,71,9352,4,64.68,2023-01-21
14879,317,8208,5,390.25,2023-12-15
14880,489,115,2,624.11,2023-01-15
14881,256,8222,1,615.93,2023-05-02
14882,670,2844,8,463.91,2023-12-25
14883,980,1937,8,266.15,2023-08-10
14884,213,9589,3,883.32,2023-06-26
14885,421,9037,4,114.13,2023-08-12
14886,960,5071,1,900.77,2023-12-17
14887,616,8632,7,65.11,2023-12-23
14888,940,3770,3,422.15,2023-10-17
14889,34,2795,2,580.68,2023-02-14
14890,756,6309,3,235.22,2023-10-04
14891,498,4382,9,468.63,2023-12-23
14892,729,3113,8,949.75,2023-03-25
14893,372,8987,10,891.15,2023-08-23
14894,687,8607,9,153.34,2023-02-25
14895,69,9974,7,918.48,2023-01-17
14896,189,4940,6,297.45,2023-05-28
14897,194,5391,5,791.17,2023-05-20
14898,13,8719,3,191.28,2023-07-05
14899,979,9657,7,514.01,2023-08-12
14900,774,8574,5,69.9,2023-07-26
14901,119,8178,2,580.81,2023-08-25
14902,301,2758,7,146.25,2023-06-14
14903,832,2113,6,717.71,2023-07-06
14904,47,8538,4,891.66,2023-01-27
14905,875,4152,8,356.06,2023-07-23
14906,773,8733,2,16.72,2023-11-20
14907,727,4449,1,380.58,2023-05-07
14908,194,1180,3,633.16,2023-07-09
14909,267,8718,7,121.33,2023-01-01
14910,134,5901,1,241.77,2023-11-09
14911,429,1406,5,965.25,2023-10-22
14912,666,5631,9,555.92,2023-04-04
14913,527,30,10,971.2,2023-06-04
14914,614,5084,9,692.27,2023-02-28
14915,664,5400,9,779.49,2023-09-25
14916,289,341,3,408.69,2023-01-10
14917,797,5809,1,764.0,2023-01-15
14918,170,9121,1,512.21,2023-04-27
14919,962,5785,4,165.04,2023-10-14
14920,766,6318,9,943.23,2023-01-13
14921,272,3118,2,136.91,2023-05-02
14922,591,1012,10,672.25,2023-12-28
14923,591,877,6,817.32,2023-12-09
14924,36,9771,9,336.68,2023-11-12
14925,900,9970,9,800.22,2023-10-26
14926,845,4903,2,29.95,2023-05-10
14927,754,2355,9,996.42,2023-10-07
14928,232,8125,3,482.96,2023-09-03
14929,427,4628,1,308.36,2023-09-21
14930,452,92,3,431.57,2023-11-26
14931,369,4723,1,735.99,2023-02-03
14932,516,7359,6,23.24,2023-12-26
14933,330,7745,4,933.74,2023-12-10
14934,605,3741,9,719.9,2023-10-12
14935,548,3398,7,482.11,2023-05-01
14936,695,6194,7,154.31,2023-11-12
14937,507,7105,8,668.72,2023-07-21
14938,320,1422,4,150.87,2023-08-18
14939,360,8322,4,501.62,2023-05-23
14940,620,5303,6,969.18,2023-01-25
14941,228,685,9,108.65,2023-01-04
14942,872,1889,7,287.6,2023-03-09
14943,229,9869,1,343.5,2023-02-16
14944,3,8238,10,830.36,2023-01-02
14945,44,8325,6,685.49,2023-12-01
14946,920,5242,3,474.67,2023-09-17
14947,15,7596,7,491.42,2023-07-26
14948,914,2909,9,392.35,2023-12-02
14949,509,2937,2,174.79,2023-08-18
14950,324,1436,1,719.75,2023-02-16
14951,281,5901,1,343.65,2023-10-22
14952,786,2522,4,973.18,2023-06-14
14953,438,4100,2,280.37,2023-11-09
14954,886,7659,1,756.9,2023-01-15
14955,200,290,8,66.25,2023-08-16
14956,360,7652,3,340.27,2023-11-01
14957,908,1628,1,645.38,2023-12-21
14958,980,3838,6,814.53,2023-07-06
14959,579,1716,2,510.68,2023-03-25
14960,541,9899,1,459.51,2023-03-26
14961,904,6682,4,570.48,2023-05-28
14962,956,5106,4,757.9,2023-07-18
14963,904,6854,1,322.96,2023-04-15
14964,578,1139,9,824.06,2023-01-18
14965,286,3926,1,822.74,2023-07-07
14966,743,1240,10,756.5,2023-05-25
14967,642,1706,10,31.75,2023-02-05
14968,339,2093,7,488.11,2023-07-08
14969,935,7371,1,495.83,2023-12-25
14970,18,6530,3,19.63,2023-03-26
14971,762,1049,7,480.36,2023-07-10
14972,161,7685,8,981.69,2023-05-24
14973,491,3688,10,728.44,2023-02-13
14974,919,2036,1,94.92,2023-05-13
14975,898,3644,1,997.86,2023-01-02
14976,628,66,5,443.07,2023-06-01
14977,606,1300,3,79.46,2023-07-12
14978,19,9232,7,256.01,2023-06-21
14979,145,9867,5,172.8,2023-09-10
14980,907,3890,1,847.94,2023-08-16
14981,244,8363,7,581.39,2023-12-14
14982,411,7110,4,323.81,2023-08-22
14983,863,3821,9,311.36,2023-12-04
14984,150,6205,8,570.42,2023-09-15
14985,278,202,5,96.51,2023-12-18
14986,818,2209,8,95.21,2023-10-08
14987,272,4761,7,501.27,2023-09-02
14988,709,6662,3,855.58,2023-10-02
14989,364,9098,4,228.17,2023-12-08
14990,701,6916,7,25.82,2023-04-22
14991,560,8236,2,902.48,2023-08-20
14992,810,5664,10,430.67,2023-05-08
14993,485,1403,8,62.58,2023-10-04
14994,598,1202,10,54.99,2023-10-12
14995,593,9842,1,741.7,2023-12-21
14996,815,8004,7,103.19,2023-05-28
14997,812,5768,4,496.23,2023-03-23
14998,578,4289,7,337.38,2023-09-18
14999,940,4059,1,940.8,2023-03-20
15000,265,8201,7,770.29,2023-08-09
15001,895,4249,3,287.67,2023-03-19
15002,616,1299,7,625.33,2023-10-04
15003,91,3109,3,345.67,2023-12-21
15004,367,1995,1,275.66,2023-09-17
15005,878,6642,3,843.46,2023-12-15
15006,827,5599,8,880.54,2023-03-11
15007,977,871,3,722.44,2023-01-06
15008,832,9297,9,813.49,2023-02-08
15009,524,6294,1,188.38,2023-04-02
15010,129,1185,7,722.78,2023-01-20
15011,277,2623,7,238.0,2023-06-24
15012,925,3326,2,77.78,2023-04-27
15013,480,5455,8,35.76,2023-08-01
15014,725,2876,9,935.67,2023-11-23
15015,386,5232,7,526.74,2023-12-22
15016,336,7434,5,772.98,2023-05-09
15017,340,2308,7,642.15,2023-03-06
15018,711,1314,3,650.77,2023-01-18
15019,620,961,8,815.74,2023-04-24
15020,245,4685,4,856.12,2023-03-01
15021,560,74,8,673.23,2023-11-21
15022,815,5650,1,599.71,2023-01-18
15023,755,2636,5,94.93,2023-01-03
15024,506,2594,9,557.34,2023-03-24
15025,841,1151,7,877.85,2023-02-15
15026,167,8374,4,965.5,2023-10-12
15027,799,7972,6,206.42,2023-12-01
15028,682,9487,2,510.66,2023-03-20
15029,916,6362,8,289.95,2023-02-14
15030,849,3024,2,470.81,2023-10-08
15031,225,6365,8,194.78,2023-03-14
15032,300,6413,4,438.44,2023-01-13
15033,105,578,7,35.68,2023-09-12
15034,93,324,9,241.55,2023-08-25
15035,202,3096,8,286.47,2023-04-05
15036,693,6757,8,461.66,2023-05-14
15037,249,6808,6,413.13,2023-05-04
15038,934,8536,9,27.85,2023-12-05
15039,280,6655,1,91.62,2023-02-15
15040,155,490,6,165.24,2023-08-25
15041,370,9988,2,811.8,2023-09-28
15042,636,1622,9,380.7,2023-08-10
15043,383,4514,6,336.05,2023-09-08
15044,793,7169,5,125.61,2023-12-26
15045,798,7735,10,608.82,2023-01-20
15046,416,4013,10,853.79,2023-08-12
15047,796,9139,6,989.68,2023-09-06
15048,129,662,10,337.55,2023-05-07
15049,85,396,3,946.98,2023-10-20
15050,627,8336,7,108.68,2023-03-25
15051,317,9497,5,189.03,2023-03-12
15052,563,4737,6,111.23,2023-09-27
15053,988,1173,4,707.86,2023-06-26
15054,906,9573,5,677.51,2023-07-14
15055,784,654,5,369.76,2023-12-21
15056,860,2043,10,470.35,2023-07-05
15057,613,6562,4,516.04,2023-01-21
15058,255,2080,4,935.38,2023-02-25
15059,989,381,9,151.8,2023-07-24
15060,68,4727,10,264.61,2023-06-13
15061,698,2576,3,613.53,2023-09-09
15062,221,1425,3,594.19,2023-05-27
15063,15,8371,6,308.18,2023-04-10
15064,153,4563,3,494.79,2023-10-25
15065,983,1116,10,180.14,2023-05-10
15066,177,3937,5,635.27,2023-08-18
15067,722,2474,10,338.18,2023-11-03
15068,788,6099,5,184.24,2023-07-04
15069,966,6323,10,24.27,2023-09-14
15070,477,5106,6,294.09,2023-03-06
15071,56,8834,7,676.33,2023-03-18
15072,79,6162,4,117.72,2023-06-07
15073,126,8323,5,983.61,2023-02-16
15074,304,3191,10,362.19,2023-06-19
15075,403,7745,9,564.99,2023-09-17
15076,409,5923,3,859.57,2023-11-05
15077,104,4477,5,563.33,2023-01-19
15078,145,3948,2,926.15,2023-08-22
15079,510,2946,10,601.89,2023-10-01
15080,429,1460,8,82.29,2023-12-25
15081,34,2938,9,951.63,2023-04-21
15082,337,3899,6,226.06,2023-04-14
15083,624,7495,6,841.75,2023-05-12
15084,111,1754,3,142.69,2023-10-03
15085,512,9923,7,836.38,2023-07-15
15086,686,7295,9,987.45,2023-05-02
15087,267,9549,8,281.45,2023-12-07
15088,6,2688,7,373.21,2023-09-01
15089,440,4738,9,365.9,2023-12-11
15090,522,8435,3,923.87,2023-12-02
15091,420,562,6,440.15,2023-10-15
15092,134,9617,4,533.3,2023-10-25
15093,159,3121,4,842.46,2023-07-19
15094,701,7536,1,863.33,2023-02-10
15095,722,54,3,289.91,2023-06-14
15096,207,3194,8,591.12,2023-06-15
15097,372,2204,4,60.52,2023-07-24
15098,404,7391,2,717.1,2023-07-25
15099,752,5870,8,978.62,2023-02-09
15100,889,7132,3,560.08,2023-11-18
15101,801,7901,3,694.6,2023-04-09
15102,638,6642,8,490.51,2023-06-15
15103,391,9228,4,287.8,2023-02-24
15104,46,5258,2,909.15,2023-11-16
15105,615,1967,6,131.83,2023-05-13
15106,83,5749,4,70.46,2023-08-28
15107,433,8126,5,779.65,2023-01-22
15108,829,2658,7,497.58,2023-03-27
15109,896,4062,3,516.71,2023-06-14
15110,252,4385,2,911.73,2023-04-09
15111,779,1557,10,920.47,2023-12-21
15112,54,4278,6,10.34,2023-04-23
15113,325,3779,6,731.53,2023-04-08
15114,607,1865,1,118.76,2023-07-21
15115,550,7544,10,546.86,2023-08-02
15116,727,4259,4,370.51,2023-01-16
15117,758,4398,2,52.13,2023-02-24
15118,637,5832,10,472.1,2023-07-22
15119,170,6708,6,380.66,2023-08-27
15120,630,1969,9,396.21,2023-07-17
15121,524,5434,9,805.69,2023-08-22
15122,801,4701,2,467.61,2023-07-09
15123,78,9675,5,847.08,2023-10-03
15124,924,3165,4,226.44,2023-05-09
15125,290,1691,7,375.65,2023-09-23
15126,228,9386,4,169.44,2023-10-09
15127,738,6539,10,667.95,2023-01-20
15128,967,1428,4,923.66,2023-11-13
15129,722,2034,9,98.23,2023-04-09
15130,597,4580,9,16.71,2023-09-11
15131,159,3290,1,378.25,2023-06-08
15132,549,5714,5,125.72,2023-12-11
15133,273,933,4,487.99,2023-06-09
15134,977,8370,10,564.64,2023-06-02
15135,692,150,3,205.56,2023-02-20
15136,229,3522,7,877.48,2023-06-22
15137,401,5965,2,568.42,2023-10-10
15138,360,9416,7,814.32,2023-11-02
15139,50,2446,7,701.36,2023-01-14
15140,16,5993,3,966.44,2023-12-18
15141,591,7768,3,817.47,2023-07-14
15142,573,980,8,35.26,2023-01-17
15143,52,4188,8,849.09,2023-10-10
15144,824,1844,1,357.66,2023-07-27
15145,268,4962,9,445.27,2023-11-08
15146,999,4036,7,514.48,2023-06-05
15147,638,5882,3,893.82,2023-09-19
15148,437,3371,3,174.83,2023-05-11
15149,660,8377,7,166.24,2023-05-17
15150,320,3565,10,76.55,2023-03-02
15151,210,7295,2,56.05,2023-04-18
15152,862,2041,8,482.69,2023-06-05
15153,759,6461,5,174.07,2023-07-28
15154,663,1681,10,493.23,2023-04-02
15155,682,275,1,375.13,2023-10-09
15156,554,8910,1,999.15,2023-02-07
15157,835,5886,10,271.22,2023-11-22
15158,639,3571,8,689.12,2023-10-04
15159,457,8450,2,567.89,2023-02-08
15160,151,2291,6,819.48,2023-05-24
15161,714,5437,1,943.76,2023-07-21
15162,926,9567,10,297.76,2023-11-25
15163,345,9739,4,945.83,2023-10-18
15164,550,5432,10,833.74,2023-09-10
15165,359,7666,1,870.31,2023-12-22
15166,395,9834,8,24.31,2023-02-19
15167,512,6366,4,678.24,2023-03-02
15168,801,5223,1,859.64,2023-01-17
15169,989,2410,2,463.42,2023-09-03
15170,948,1312,6,991.06,2023-05-16
