Exchange ID,ticker,Name,Market Cap,Country,IPO Year,Sector,Industry
1,SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp American Depositary Shares (Each repstg 250 Common Shares),4750393590,Brazil,2002,Public Utilities,Water Supply
1,SBSW,D/B/A Sibanye-Stillwater Limited ADS,8512844648,,,Basic Industries,Precious Metals
1,SC,Santander Consumer USA Holdings Inc. Common Stock,12976061356,,2014,Finance,Finance Companies
1,SCCO,Southern Copper Corporation Common Stock,46740493524,United States,,Basic Industries,Precious Metals
1,SCD,LMP Capital and Income Fund Inc. Common Stock,259952207,United States,2004,Finance,Trusts Except Educational Religious and Charitable
1,SCE^G,SCE Trust II Trust Preferred Securities,,United States,,,
1,SCE^H,SCE Trust III Fixed/Floating Rate Trust Preference Securities,,United States,,,
1,SCE^J,Southern California Edison Company 5.375% Fixed-to-Floating Rate Trust Preference Securities,,United States,,,
1,SCE^K,Southern California Edison Company 5.45% Fixed-to-Floating Rate Trust Preference Securities,,United States,,,
1,SCE^L,SCE TRUST VI,,United States,,,
1,SCHW,Charles Schwab Corporation (The) Common Stock,1.52779E+11,United States,,Finance,Investment Bankers/Brokers/Service
1,SCHW^D,The Charles Schwab Corporation Depositary Shares each representing 1/40th interest in a share of 5.95% Non-Cumulative Perpetual Preferred Stock Series D,,United States,,,
1,SCHW^J,The Charles Schwab Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 4.450% Non-Cumulative Perpetual Preferred Stock Series J,,United States,,,
1,SCI,Service Corporation International Common Stock,11222253230,United States,,Miscellaneous,Other Consumer Services
1,SCL,Stepan Company Common Stock,2673980305,United States,,Consumer Non-Durables,Package Goods/Cosmetics
1,SCM,Stellus Capital Investment Corporation Common Stock,259358700,United States,2012,Finance,Finance/Investors Services
1,SCS,Steelcase Inc. Common Stock,1338356979,United States,1998,Consumer Durables,Office Equipment/Supplies/Services
1,SCU,Sculptor Capital Management Inc. Class A Common Stock,507520751,United States,,Finance,Investment Managers
1,SCVX,SCVX Corp. Class A Ordinary Shares,286637500,,2020,Finance,Business Services
1,SCX,L.S. Starrett Company (The) Common Stock,68937285,United States,,Consumer Durables,Home Furnishings
1,SD,SandRidge Energy Inc. Common Stock,379947343,,2016,Energy,Oil & Gas Production
1,SDHY,PGIM Short Duration High Yield Opportunities Fund Common Shares,447815966,,2020,Finance,Finance/Investors Services
1,SE,Sea Limited American Depositary Shares each representing one Class A Ordinary Share,1.31968E+11,United States,2017,Technology,Computer Software: Prepackaged Software
1,SEAH,Sports Entertainment Acquisition Corp. Class A Common Stock,572062500,United States,2020,,
1,SEAS,SeaWorld Entertainment Inc. Common Stock,5086103792,United States,2013,Consumer Services,Movies/Entertainment
1,SEE,Sealed Air Corporation Common Stock,9645002472,United States,,Basic Industries,Containers/Packaging
1,SEM,Select Medical Holdings Corporation Common Stock,3911667996,United States,2009,Health Care,Hospital/Nursing Management
1,SEMR,SEMrush Holdings Inc. Class A Common Stock,2678838781,,2021,Technology,EDP Services
1,SF,Stifel Financial Corporation Common Stock,7258805864,United States,,Finance,Investment Bankers/Brokers/Service
1,SF^B,Stifel Financial Corporation Depositary Shares Each Representing 1/1000th  Interest in a Share of 6.25% Non-Cumulative  Preferred Stock Series B,,United States,,,
1,SF^C,Stifel Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 6.125% Non Cumulative Preferred Stock Series C,,United States,,,
1,SF^D,Stifel Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 4.50% Non-Cumulative Preferred Stock Series D,,United States,,,
1,SFB,Stifel Financial Corporation 5.20% Senior Notes due 2047,0,United States,2017,Finance,Investment Bankers/Brokers/Service
1,SFBS,ServisFirst Bancshares Inc. Common Stock,4408450474,United States,,Finance,Major Banks
1,SFE,Safeguard Scientifics Inc. New Common Stock,120160724,United States,,Finance,Finance/Investors Services
1,SFL,SFL Corporation Ltd,1235878372,Bermuda,,Transportation,Marine Transportation
1,SFUN,Fang Holdings Limited American Depositary Shares (Each representing Four Class A Ordinary Shares HK$1.00 par value),35615633,China,2010,Technology,EDP Services
1,SG,Sweetgreen Inc. Class A Common Stock,3417559303,,2021,Consumer Services,Restaurants
1,SGFY,Signify Health Inc. Class A Common Stock,2375662272,,2021,Technology,Retail: Computer Software & Peripheral Equipment
1,SGU,Star Group L.P. Common Stock,425366507,United States,,Public Utilities,Oil Refining/Marketing
1,SHAK,Shake Shack Inc. Class A Common Stock,2936677576,United States,2015,Consumer Services,Restaurants
1,SHG,Shinhan Financial Group Co Ltd American Depositary Shares,16231358470,South Korea,,Finance,Major Banks
1,SHI,SINOPEC Shangai Petrochemical Company Ltd. Common Stock,2497053774,China,,Basic Industries,Major Chemicals
1,SHLX,Shell Midstream Partners L.P. Common Units representing Limited Partner Interests,4514963885,United States,2014,Energy,Oilfield Services/Equipment
1,SHO,Sunstone Hotel Investors Inc. Sunstone Hotel Investors Inc. Common Shares,2522338505,United States,2004,Consumer Services,Real Estate Investment Trusts
1,SHO^H,Sunstone Hotel Investors Inc. 6.125% Series H Cumulative Redeemable Preferred Stock,,United States,,,
1,SHO^I,Sunstone Hotel Investors Inc. 5.70% Series I Cumulative Redeemable Preferred Stock,,United States,,,
1,SHOP,Shopify Inc. Class A Subordinate Voting Shares,1.83575E+11,Canada,2015,,
1,SHPW,Shapeways Holdings Inc. Common Stock,173867342,,2019,Capital Goods,Industrial Machinery/Components
1,SHW,Sherwin-Williams Company (The) Common Stock,90840494066,United States,,Basic Industries,Paints/Coatings
1,SI,Silvergate Capital Corporation Class A Common Stock,4645015181,United States,2019,,
1,SI^A,Silvergate Capital Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 5.375% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A,,United States,,,
1,SID,Companhia Siderurgica Nacional S.A. Common Stock,5948293698,Brazil,,Basic Industries,Steel/Iron Ore
1,SIG,Signet Jewelers Limited Common Shares,4629273196,Bermuda,,Consumer Services,Consumer Specialties
1,SII,Sprott Inc. Common Shares,1076178000,,2020,,
1,SITC,SITE Centers Corp. Common Stock,3225294142,United States,,Consumer Services,Real Estate Investment Trusts
1,SITC^A,SITE Centers Corp. 6.375% Class A Preferred Shares,,United States,,,
1,SITE,SiteOne Landscape Supply Inc. Common Stock,10573481343,United States,2016,,
1,SIX,Six Flags Entertainment Corporation New Common Stock,3317228037,United States,,Consumer Services,Movies/Entertainment
1,SJI,South Jersey Industries Inc. Common Stock,2769606432,United States,,Public Utilities,Oil/Gas Transmission
1,SJIJ,South Jersey Industries Inc. 5.625% Junior Subordinated Notes due 2079,0,United States,2019,Public Utilities,Oil/Gas Transmission
1,SJIV,South Jersey Industries Inc. Corporate Units,0,United States,2021,Public Utilities,Oil/Gas Transmission
1,SJM,J.M. Smucker Company (The) New Common Stock,14399304142,United States,,Consumer Non-Durables,Packaged Foods
1,SJR,Shaw Communications Inc. Common Stock,14731233764,Canada,,,
1,SJT,San Juan Basin Royalty Trust Common Stock,290372799,United States,,Energy,Oil & Gas Production
1,SJW,SJW Group Common Stock (DE),2053237880,United States,,Public Utilities,Water Supply
1,SKE,Skeena Resources Limited Common Shares,593244403,,2021,,
1,SKIL,Skillsoft Corp. Class A Common Stock,1458326870,,2019,Miscellaneous,Diversified Commercial Services
1,SKLZ,Skillz Inc. Class A Common Stock,3582699370,,2020,Technology,EDP Services
1,SKM,SK Telecom Co. Ltd. Common Stock,10573158629,South Korea,,Public Utilities,Telecommunications Equipment
1,SKT,Tanger Factory Outlet Centers Inc. Common Stock,2048495320,United States,1993,Consumer Services,Real Estate Investment Trusts
1,SKX,Skechers U.S.A. Inc. Common Stock,7067398420,United States,1999,Consumer Non-Durables,Shoe Manufacturing
1,SKY,Skyline Champion Corporation Common Stock,4674592184,United States,,Basic Industries,Homebuilding
1,SLAC,Social Leverage Acquisition Corp I Class A Common Stock,420468750,,2021,,
1,SLB,Schlumberger N.V. Common Stock,43467583840,France,,Energy,Oilfield Services/Equipment
1,SLCA,U.S. Silica Holdings Inc. Common Stock,744966748,United States,2012,Energy,Metal Fabrications
1,SLF,Sun Life Financial Inc. Common Stock,31946599916,Canada,,Technology,Advertising
1,SLG,SL Green Realty Corp Common Stock,5021849636,United States,1997,Consumer Services,Real Estate Investment Trusts
1,SLG^I,SL Green Realty Corporation Preferred Series I,,United States,,,
1,SLQT,SelectQuote Inc. Common Stock,1485463077,,2020,Finance,Specialty Insurers
1,SLVM,Sylvamo Corporation Common Stock,1340350525,United States,2021,Consumer Services,Paper
1,SM,SM Energy Company Common Stock,3979481360,United States,,Energy,Oil & Gas Production
1,SMAR,Smartsheet Inc. Class A Common Stock,8977870891,United States,2018,Technology,EDP Services
1,SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),46868716670,Japan,,Finance,Commercial Banks
1,SMG,Scotts Miracle-Gro Company (The) Common Stock,8379716470,United States,1992,Basic Industries,Agricultural Chemicals
1,SMHI,SEACOR Marine Holdings Inc. Common Stock ,86289773,,2017,Transportation,Marine Transportation
1,SMLP,Summit Midstream Partners LP Common Units Representing Limited Partner Interests,213876148,United States,2012,Energy,Oilfield Services/Equipment
1,SMM,Salient Midstream Common Shares of Beneficial Interest,116082034,United States,2012,Finance,Trusts Except Educational Religious and Charitable
1,SMP,Standard Motor Products Inc. Common Stock,1136248505,United States,,Capital Goods,Auto Parts:O.E.M.
1,SMRT,SmartRent Inc. Class A Common Stock,2157707511,United States,,Technology,EDP Services
1,SMWB,Similarweb Ltd. Ordinary Shares,1187316409,,2021,,
1,SNA,Snap-On Incorporated Common Stock,11682597798,United States,,Capital Goods,Diversified Manufacture
1,SNAP,Snap Inc. Class A Common Stock,81809909255,United States,2017,Technology,Internet and Information Services
1,SNDA,Sonida Senior Living Inc. Common Stock,216442069,United States,,Health Care,Hospital/Nursing Management
1,SNDR,Schneider National Inc. Common Stock,4530234120,United States,2017,Transportation,Trucking Freight/Courier Services
1,SNII,Supernova Partners Acquisition Company II Ltd. Class A Ordinary Shares,462731250,,2021,,
1,SNN,Smith & Nephew SNATS Inc. Common Stock,14335294242,United Kingdom,,Health Care,Industrial Specialties
1,SNOW,Snowflake Inc. Class A Common Stock,1.13711E+11,United States,2020,Technology,Computer Software: Prepackaged Software
1,SNP,China Petroleum & Chemical Corporation Common Stock,57339324867,China,,Energy,Integrated oil Companies
1,SNV,Synovus Financial Corp. Common Stock,6857929660,United States,,Finance,Major Banks
1,SNV^D,Synovus Financial Corp. Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series D Liquation Preference $25.00 per Share,,United States,,,
1,SNV^E,Synovus Financial Corp. 5.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series E,,United States,,,
1,SNX,TD SYNNEX Corporation Common Stock,10462012028,United States,2003,Technology,EDP Services
1,SO,Southern Company (The) Common Stock,68972039829,United States,,Public Utilities,Power Generation
1,SOI,Solaris Oilfield Infrastructure Inc. Class A Common Stock,219864016,United States,2017,Energy,Metal Fabrications
1,SOJC,Southern Company (The) Series 2017B 5.25% Junior Subordinated Notes due December 1 2077,0,United States,2017,Public Utilities,Power Generation
1,SOJD,Southern Company (The) Series 2020A 4.95% Junior Subordinated Notes due January 30 2080,0,United States,2020,Public Utilities,Power Generation
1,SOJE,Southern Company (The) Series 2020C 4.20% Junior Subordinated Notes due October 15 2060,0,United States,2020,Public Utilities,Electric Utilities: Central
1,SOL,Renesola Ltd. American Depsitary Shares (Each representing 10 shares),398263404,China,2008,Technology,Semiconductors
1,SOLN,Southern Company (The) 2019 Series A Corporate Units,0,United States,2019,Public Utilities,Power Generation
1,SON,Sonoco Products Company Common Stock,5888762586,United States,,Basic Industries,Containers/Packaging
1,SONX,Sonendo Inc. Common Stock,256756333,,2021,Health Care,Medical/Dental Instruments
1,SONY,Sony Group Corporation American Depositary Shares ,1.52875E+11,Japan,,Consumer Non-Durables,Consumer Electronics/Appliances
1,SOR,Source Capital Inc. Common Stock,382777670,United States,,Finance,Investment Managers
1,SOS,SOS Limited American Depositary Shares,253571264,,2017,Finance,Finance: Consumer Services
1,SPAQ,Spartan Acquisition Corp. III Class A Common Stock,683100000,,2021,,
1,SPB,Spectrum Brands Holdings Inc. Common Stock,4020178648,United States,,,
1,SPCE,Virgin Galactic Holdings Inc. Common Stock,3924350519,,2017,,
1,SPE,Special Opportunities Fund Inc Common Stock,201436915,United States,,Finance,Finance/Investors Services
1,SPG,Simon Property Group Inc. Common Stock,50088132824,United States,,Consumer Services,Real Estate Investment Trusts
1,SPG^J,Simon Property Group Inc. Simon Property Group 8 3/8% Series J Cumulative Redeemable Preferred Stock,,United States,,,
1,SPGI,S&P Global Inc. Common Stock,1.14154E+11,United States,,Technology,Advertising
1,SPGS,Simon Property Group Acquisition Holdings Inc. Class A Common Stock,421762500,,2021,,
1,SPH,Suburban Propane Partners L.P. Common Stock,923677655,United States,1996,Public Utilities,Other Specialty Stores
1,SPIR,Spire Global Inc. Class A Common Stock,595180173,,2020,Finance,Diversified Commercial Services
1,SPLP,Steel Partners Holdings LP LTD PARTNERSHIP UNIT,808362358,United States,,,
1,SPLP^A,Steel Partners Holdings LP 6.0% Series A Preferred Units no par value,,United States,,,
1,SPNT,SiriusPoint Ltd. Common Shares,1329491177,,2013,Finance,Property-Casualty Insurers
1,SPNT^B,SiriusPoint Ltd. 8.00% Resettable Fixed Rate Preference Shares Series B $25.00 liquidation preference per share,,,,,
1,SPOT,Spotify Technology S.A. Ordinary Shares,44681984476,Luxembourg,2018,Consumer Services,Broadcasting
1,SPR,Spirit Aerosystems Holdings Inc. Common Stock,4261768880,United States,2006,Capital Goods,Military/Government/Technical
1,SPXC,SPX Corporation Common Stock,2717536659,United States,,Capital Goods,Industrial Machinery/Components
1,SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,310655067,United States,,Finance,Trusts Except Educational Religious and Charitable
1,SQ,Block Inc. Class A Common Stock,83638498501,United States,2015,Technology,Computer Software: Prepackaged Software
1,SQM,Sociedad Quimica y Minera S.A. Common Stock,16427067605,Chile,1993,Basic Industries,Agricultural Chemicals
1,SQNS,Sequans Communications S.A. American Depositary Shares,168983224,France,2011,Technology,Semiconductors
1,SQSP,Squarespace Inc. Class A Common Stock,4294141589,,2021,Technology,EDP Services
1,SQZ,SQZ Biotechnologies Company Common Stock,319119459,United States,2020,Consumer Durables,Specialty Chemicals
1,SR,Spire Inc. Common Stock,3264187694,United States,,Public Utilities,Oil/Gas Transmission
1,SR^A,Spire Inc. Depositary Shares each representing a 1/1000th interest in a share of 5.90% Series A Cumulative Redeemable Perpetual Preferred Stock,,United States,,,
1,SRC,Spirit Realty Capital Inc. Common Stock,5801995969,United States,2013,Consumer Services,Real Estate Investment Trusts
1,SRC^A,Spirit Realty Capital Inc. 6.000% Series A Cumulative Redeemable Preferred Stock,,United States,,,
1,SRE,DBA Sempra Common Stock,40488796807,United States,,Public Utilities,Oil/Gas Transmission
1,SREA,DBA Sempra 5.750% Junior Subordinated Notes due 2079,0,United States,2019,Public Utilities,Natural Gas Distribution
1,SRG,Seritage Growth Properties Class A Common Stock,594695232,United States,2015,Consumer Services,Real Estate Investment Trusts
1,SRG^A,Seritage Growth Properties 7.00% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest,,United States,,,
1,SRI,Stoneridge Inc. Common Stock,589772712,United States,1997,Capital Goods,Auto Parts:O.E.M.
1,SRL,Scully Royalty Ltd.,124749014,Canada,,Consumer Services,Professional Services
1,SRLP,Sprague Resources LP Common Units representing Limited Partner Interests,366758967,,2013,Energy,Oil Refining/Marketing
1,SRT,StarTek Inc. Common Stock,166889910,United States,1997,Miscellaneous,Business Services
1,SRV,Cushing MLP & Infrastructure Total Return Fund,66047578,United States,,Finance,Finance Companies
1,SSD,Simpson Manufacturing Company Inc. Common Stock,5663662219,United States,,Capital Goods,Industrial Specialties
1,SSL,Sasol Ltd. American Depositary Shares,11310032887,South Africa,,Energy,Oil & Gas Production
1,SSTK,Shutterstock Inc. Common Stock,4059523420,United States,2012,,
1,ST,Sensata Technologies Holding plc Ordinary Shares,9479847143,Netherlands,2010,Capital Goods,Industrial Machinery/Components
1,STAG,Stag Industrial Inc. Common Stock,7791946629,United States,2011,Consumer Services,Real Estate Investment Trusts
1,STAR          ,iStar Inc. Common Stock,1702160212,United States,,Consumer Services,Real Estate Investment Trusts
1,STAR^D,iStar Inc. Series D Cumulative Redeemable Preferred Stock,,United States,,,
1,STAR^G,iStar Inc. Series G Cumulative Redeemable Preferred Stock,,United States,,,
1,STAR^I,iStar Inc. Series I Cumulative Redeemable Preferred Stock,,United States,,,
1,STC,Stewart Information Services Corporation Common Stock,1997714189,United States,,Finance,Specialty Insurers
1,STE,STERIS plc (Ireland) Ordinary Shares,22984285630,United States,,Health Care,Industrial Specialties
1,STEM,Stem Inc. Class A Common Stock,2681718884,United States,1992,Technology,Computer Software: Prepackaged Software
1,STG,Sunlands Technology Group American Depositary Shares representing Class A ordinary shares,47104379,,2018,Miscellaneous,Service to the Health Industry
1,STK,Columbia Seligman Premium Technology Growth Fund Inc,591527410,United States,2009,Finance,Investment Managers
1,STL,Sterling Bancorp,4831008229,United States,,Finance,Major Banks
1,STL^A,Sterling Bancorp Depositary Shares each representing ownership of a 1/40th interest in a share of 6.50% Non-Cumulative Perpetual Preferred Stock Series A,,United States,,,
1,STLA,Stellantis N.V. Common Shares,58955883087,United Kingdom,2014,Capital Goods,Auto Manufacturing
1,STM,STMicroelectronics N.V. Common Stock,43864474823,Switzerland,,Technology,Semiconductors
1,STN,Stantec Inc Common Stock,6277576070,Canada,,Transportation,Marine Transportation
1,STNG,Scorpio Tankers Inc. Common Shares,795576503,Monaco,2010,Transportation,Marine Transportation
1,STON,StoneMor Inc. Common Stock,282160152,United States,2004,,
1,STOR,STORE Capital Corporation Common Stock,9215025591,United States,2014,Consumer Services,Real Estate Investment Trusts
1,STRE,Supernova Partners Acquisition Company III Ltd. Class A Ordinary Shares,344267248,,2021,,
1,STT,State Street Corporation Common Stock,34189983967,United States,,Finance,Investment Managers
1,STT^D,State Street Corporation Depositary Shares representing 1/4000th Perpetual Preferred Series D,,United States,,,
1,STT^G,State Street Corporation Depositary shares each representing a 1/4000th ownership interest in a share of Fixed-to-Floating Rate Non-Cumulative,,United States,,,
1,STVN,Stevanato Group S.p.A. Ordinary Shares,5947797338,,2021,,
1,STWD,STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.,7087923605,United States,2009,Consumer Services,Real Estate Investment Trusts
1,STZ,Constellation Brands Inc. Common Stock,44119138924,United States,,Consumer Non-Durables,Beverages (Production/Distribution)
1,STZ/B,Constellation Brands Inc,,United States,,,
1,SU,Suncor Energy  Inc. Common Stock,35872687748,Canada,,,
1,SUI,Sun Communities Inc. Common Stock,23098298894,United States,1993,Consumer Services,Real Estate Investment Trusts
1,SUM,Summit Materials Inc. Class A Common Stock,4732006975,United States,2015,Capital Goods,Building Materials
1,SUN,Sunoco LP Common Units representing limited partner interests,3171548280,United States,2012,Energy,Oil Refining/Marketing
1,SUNL,Sunlight Financial Holdings Inc. Class A Common Stock,328235199,United States,2021,Finance,Diversified Financial Services
1,SUP,Superior Industries International Inc. Common Stock (DE),120611785,United States,,Capital Goods,Auto Parts:O.E.M.
1,SUPV,Grupo Supervielle S.A. American Depositary Shares each Representing five Class B shares,186342707,,2016,Finance,Commercial Banks
1,SUZ,Suzano S.A. American Depositary Shares (each representing One Ordinary Share),14112857727,,2018,Basic Industries,Paper
1,SWCH,Switch Inc. Class A Common Stock,3850566970,,2017,Technology,EDP Services
1,SWI,SolarWinds Corporation Common Stock,2246353539,United States,2018,Technology,Computer Software: Prepackaged Software
1,SWK,Stanley Black & Decker Inc. Common Stock,31719741532,United States,,Capital Goods,Diversified Manufacture
1,SWM,Schweitzer-Mauduit International Inc. Common Stock,936512251,United States,,Basic Industries,Paper
1,SWN,Southwestern Energy Company Common Stock,5582380084,United States,,Energy,Oil & Gas Production
1,SWT,Stanley Black & Decker Inc. Corporate Unit,0,United States,2019,Capital Goods,Diversified Manufacture
1,SWX,Southwest Gas Holdings Inc. Common Stock (DE),4150266823,United States,,Public Utilities,Oil & Gas Production
1,SWZ,Swiss Helvetia Fund Inc. (The) Common Stock,127498251,United States,,Finance,Finance Companies
1,SXC,SunCoke Energy Inc. Common Stock,531719373,United States,2011,,
1,SXI,Standex International Corporation Common Stock,1268050248,United States,,Capital Goods,Industrial Machinery/Components
1,SXT,Sensient Technologies Corporation Common Stock,4166910917,United States,,Basic Industries,Major Chemicals
1,SYF,Synchrony Financial Common Stock,26197296803,United States,2014,Finance,Diversified Financial Services
1,SYF^A,Synchrony Financial Depositary Shares each Representing a 1/40th Interest in a Share of 5.625% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A,,United States,,,
1,SYK,Stryker Corporation Common Stock,98157837072,United States,,Health Care,Medical/Dental Instruments
1,SYY,Sysco Corporation Common Stock,37767392789,United States,,Consumer Non-Durables,Food Distributors
1,SZC,Cushing NextGen Infrastructure Income Fund Common Shares of Beneficial Interest,114657536,,2012,,
1,T,AT&T Inc.,1.631E+11,United States,,Consumer Services,Telecommunications Equipment
1,T^A,AT&T Inc. Depositary Shares each representing a 1/1000th interest in a share of 5.000% Perpetual Preferred Stock Series A,,United States,,,
1,T^C,AT&T Inc. Depositary Shares each representing a 1/1000th interest in a share of 4.750% Perpetual Preferred Stock Series C,,United States,,,
1,TAC,TransAlta Corporation Ordinary Shares,2869890000,Canada,,Public Utilities,Electric Utilities: Central
1,TACA,Trepont Acquisition Corp I Class A Ordinary Shares,286350000,United States,2021,Finance,Business Services
1,TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of Common Stock),42529319252,,2018,Health Care,Biotechnology: Pharmaceutical Preparations
1,TAL,TAL Education Group American Depositary Shares,3263097688,China,,Miscellaneous,Service to the Health Industry
1,TALO,Talos Energy Inc. Common Stock,818814770,,2018,Energy,Oil & Gas Production
1,TAP,Molson Coors Beverage Company Class B Common Stock,10030515565,Canada,,Consumer Non-Durables,Beverages (Production/Distribution)
1,TARO,Taro Pharmaceutical Industries Ltd. Ordinary Shares,1877741154,Israel,,Health Care,Biotechnology: Pharmaceutical Preparations
1,TBB,AT&T Inc. 5.350% Global Notes due 2066,0,United States,2017,Consumer Services,Telecommunications Equipment
1,TBC,AT&T Inc. 5.625% Global Notes due 2067,0,United States,2018,Consumer Services,Telecommunications Equipment
1,TBI,TrueBlue Inc. Common Stock,972878710,United States,,Technology,Professional Services
1,TCI,Transcontinental Realty Investors Inc. Common Stock,328466794,United States,,Finance,Real Estate
1,TCN,Tricon Residential Inc. Common Shares,,,2021,,
1,TCS,Container Store (The) Common Stock,562171810,,2013,Consumer Services,Catalog/Specialty Distribution
1,TD,Toronto Dominion Bank (The) Common Stock,1.36557E+11,Canada,,,
1,TDC,Teradata Corporation Common Stock,4617760000,United States,,Technology,EDP Services
1,TDCX,TDCX Inc. American Depositary Shares each representing one Class A ordinary share,2620033271,,2021,,
1,TDF,Templeton Dragon Fund Inc. Common Stock,591572503,United States,,Finance,Finance/Investors Services
1,TDG,Transdigm Group Incorporated Common Stock,33442712264,United States,2006,Capital Goods,Military/Government/Technical
1,TDOC,Teladoc Health Inc. Common Stock,15049747001,United States,2015,Health Care,Medical/Nursing Services
1,TDS,Telephone and Data Systems Inc. Common Shares,2273348054,United States,,Public Utilities,Telecommunications Equipment
1,TDS^U,Telephone and Data Systems Inc. Depositary Shares Each Representing a 1/1000th Interest in a 6.625% Series UU Cumulative Redeemable Perpetual Preferred Stock,,United States,,,
1,TDS^V,Telephone and Data Systems Inc. Depositary Shares Each Representing a 1/1000th Interest in a 6.000% Series VV Cumulative Redeemable Perpetual Preferred Stock,,United States,,,
1,TDW,Tidewater Inc. Common Stock,459438297,United States,2017,Energy,Oilfield Services/Equipment
1,TDY,Teledyne Technologies Incorporated Common Stock,20312263975,United States,,Capital Goods,Industrial Machinery/Components
1,TEAF,Ecofin Sustainable and Social Impact Term Fund,194811874,,2019,Finance,Trusts Except Educational Religious and Charitable
1,TECK,Teck Resources Ltd Ordinary Shares,14513704000,Canada,,,
1,TEF,Telefonica SA Common Stock,23792585800,Spain,1988,Public Utilities,Telecommunications Equipment
1,TEI,Templeton Emerging Markets Income Fund Inc. Common Stock,344148657,United States,1993,Finance,Finance Companies
1,TEL,TE Connectivity Ltd. New Switzerland Registered Shares,52327609608,Switzerland,,Technology,Electronic Components
1,TEN,Tenneco Inc. Class A Voting Common Stock,895033193,United States,,Capital Goods,Auto Parts:O.E.M.
1,TEO,Telecom Argentina SA,2179532266,Argentina,,Public Utilities,Telecommunications Equipment
1,TEVA,Teva Pharmaceutical Industries Limited American Depositary Shares,9199079781,Israel,,Health Care,Biotechnology: Pharmaceutical Preparations
1,TEX,Terex Corporation Common Stock,3140302000,United States,,Capital Goods,Construction/Ag Equipment/Trucks
1,TFC,Truist Financial Corporation Common Stock,79279207729,United States,,Finance,Major Banks
1,TFC^I,Truist Financial Corporation Depositary Shares,,United States,,,
1,TFC^O,Truist Financial Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of Series O Non-Cumulative Perpetual Preferred Stock,,United States,,,
1,TFC^R,Truist Financial Corporation Depositary Shares each representing 1/1000th interest in a share of Series R Non-Cumulative Perpetual Preferred Stock,,United States,,,
1,TFII,TFI International Inc. Common Shares,10074187105,,,,
1,TFSA,Terra Income Fund VI 7.00% Notes due 2026,0,,2021,,
1,TFX,Teleflex Incorporated Common Stock,15050813986,United States,,Health Care,Medical/Dental Instruments
1,TG,Tredegar Corporation Common Stock,383312710,United States,,Capital Goods,Metal Fabrications
1,TGH,Textainer Group Holdings Limited Common Shares,1726793912,Bermuda,2007,Technology,Diversified Commercial Services
1,TGH^A,Textainer Group Holdings Limited Depositary Shares each representing a 1/1000th interest in a share of 7.000% Series A Cumulative Redeemable Perpetual Preference Shares,,Bermuda,,,
1,TGH^B,Textainer Group Holdings Limited Depositary Shares each representing a 1/1000th interest in a share of 6.250% Series B Cumulative Redeemable Perpetual Preference Shares,,Bermuda,,,
1,TGI,Triumph Group Inc. Common Stock,1163004084,United States,1996,Capital Goods,Aerospace
1,TGNA,TEGNA Inc,4319412869,United States,,Consumer Services,Broadcasting
1,TGP,Teekay LNG Partners L.P.,1471266844,Bermuda,2005,Transportation,Marine Transportation
1,TGP^A,Teekay LNG Partners L.P. 9.00% Series A Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,,Bermuda,,,
1,TGP^B,Teekay LNG Partners L.P. 8.50% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,,Bermuda,,,
1,TGS,Transportadora de Gas del Sur SA TGS Common Stock,698562259,Argentina,,Public Utilities,Natural Gas Distribution
1,TGT,Target Corporation Common Stock,1.14118E+11,United States,,Consumer Services,Department/Specialty Retail Stores
1,THC,Tenet Healthcare Corporation Common Stock,8124426891,United States,,Health Care,Hospital/Nursing Management
1,THG,Hanover Insurance Group Inc,4710970250,United States,,Finance,Property-Casualty Insurers
1,THO,Thor Industries Inc. Common Stock,5651936529,United States,,Consumer Non-Durables,Homebuilding
1,THQ,Tekla Healthcare Opportunies Fund Shares of Beneficial Interest,990199194,United States,2014,Finance,Finance Companies
1,THR,Thermon Group Holdings Inc. Common Stock,566477981,United States,2011,Consumer Durables,Electrical Products
1,THS,Treehouse Foods Inc. Common Stock,2215743459,United States,,Consumer Non-Durables,Packaged Foods
1,THW,Tekla World Healthcare Fund Shares of Beneficial Interest,600959082,United States,2015,Finance,Finance Companies
1,TIMB,TIM S.A. American Depositary Shares (Each representing 5 Common Shares) ,5702476866,,2020,Public Utilities,Telecommunications Equipment
