

Unit Status
       1      2      3      4      5      6      7      8      9      10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      0      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      1      0      1      0      0      0      0      0      0      0
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1
1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1      1







     MPobj2      cp        cn       sum(z)     SPobj    MPobj1
   48241.1    3926.0    3926.0     4439.00   41869.4 1059596.7
   38244.7    3055.2    3055.2     4440.00   33716.3 1060753.4
   31509.0    2526.4    2526.4     4447.00   27839.6 1061420.7
   24858.7    1878.9    1878.9     4377.00   23352.7 1064458.1
   16735.8    1328.6    1328.6     4439.00   18718.9 1067098.9
   13738.2    1048.6    1048.6     4391.00   14867.0 1068797.0
   12369.5     995.9     995.9     4465.00   11738.0 1069892.2
   11096.7     894.3     894.3     4488.00   10076.6 1070897.4
    7290.2     532.5     532.5     4377.00    8898.1 1072588.1
    8383.2     644.1     644.1     4457.00    7637.9 1072850.6
    6073.6     470.6     470.6     4480.00    6788.1 1075568.8
    4383.4     326.0     326.0     4407.00    5929.8 1074637.2
    5718.4     438.4     438.4     4478.00    5270.8 1074885.5
    3718.4     262.9     262.9     4429.00    4684.1 1077225.1
    4374.9     324.5     324.5     4463.00    4180.7 1076648.9
    3944.4     286.9     286.9     4469.00    3772.8 1077906.1
    2447.0     157.3     157.3     4432.00    3401.5 1077565.6
    2533.7     176.4     176.4     4438.00    3090.9 1078683.1
    2777.6     195.4     195.4     4476.00    2737.0 1079524.0
    1901.8     123.1     123.1     4430.00    2499.1 1080213.2
